student_id,name,skills,experience_years,education,location
S04359,Student_4359,"TypeScript, Kubernetes, Docker",2,Bachelor,Austin
S04360,Student_4360,"TensorFlow, SQL, Ruby",2,Master,Berlin
S04361,Student_4361,"PyTorch, Go, GCP, Kubernetes",5,Bachelor,Austin
S04362,Student_4362,"AWS, TypeScript, PyTorch",8,Master,Berlin
S04363,Student_4363,"Azure, TypeScript, Kubernetes",7,PhD,Bangalore
S04364,Student_4364,"GCP, React",1,PhD,Seattle
S04365,Student_4365,"Machine Learning, Azure, GCP, Python",8,Bachelor,Seattle
S04366,Student_4366,"PyTorch, Data Engineering, Go, NLP, Python, GCP",1,Bachelor,Remote
S04367,Student_4367,"Machine Learning, Java, AWS, React, Docker, Data Engineering",4,Bachelor,San Francisco
S04368,Student_4368,"GCP, Go, NLP, Computer Vision, C++, Kubernetes",4,Master,London
S04369,Student_4369,"TensorFlow, Ruby, PyTorch, TypeScript, Java, Data Engineering",1,Master,Toronto
S04370,Student_4370,"Docker, Node.js, Java",3,Master,Singapore
S04371,Student_4371,"Computer Vision, Java, AWS, TensorFlow",8,PhD,Singapore
S04372,Student_4372,"Kubernetes, TypeScript, AWS, Computer Vision, Python",0,Bachelor,London
S04373,Student_4373,"Go, PyTorch, Python, TensorFlow, TypeScript, Ruby",14,Bachelor,New York
S04374,Student_4374,"PyTorch, TensorFlow, Kubernetes",0,Bachelor,San Francisco
S04375,Student_4375,"Python, Machine Learning, Java",4,Master,New York
S04376,Student_4376,"TensorFlow, Azure",1,Bachelor,Berlin
S04377,Student_4377,"NLP, Node.js",5,Bachelor,Singapore
S04378,Student_4378,"Docker, SQL, Node.js",7,Bachelor,London
S04379,Student_4379,"GCP, Python, AWS, Azure, Java",6,Bachelor,Singapore
S04380,Student_4380,"Node.js, TypeScript, Java, SQL, React",7,Master,Seattle
S04381,Student_4381,"TensorFlow, Go",3,PhD,Austin
S04382,Student_4382,"Go, C++, Ruby, Python",8,Bachelor,Austin
S04383,Student_4383,"TensorFlow, Machine Learning, React, C++, NLP, Node.js",12,Master,New York
S04384,Student_4384,"SQL, Docker, Node.js, GCP, Data Engineering",4,PhD,London
S04385,Student_4385,"Machine Learning, NLP, TensorFlow",2,High School,Bangalore
S04386,Student_4386,"PyTorch, AWS, Data Engineering, Python",2,High School,New York
S04387,Student_4387,"Ruby, Computer Vision",6,Bachelor,Toronto
S04388,Student_4388,"Python, Machine Learning, Azure",7,High School,London
S04389,Student_4389,"AWS, Go",2,Bachelor,Austin
S04390,Student_4390,"React, TypeScript, Machine Learning",9,PhD,Toronto
S04391,Student_4391,"Node.js, Ruby",5,Master,Remote
S04392,Student_4392,"Ruby, GCP, PyTorch, Java, AWS",4,Bachelor,Austin
S04393,Student_4393,"AWS, Docker, Computer Vision, C++",4,Master,Toronto
S04394,Student_4394,"Kubernetes, Java",1,PhD,Toronto
S04395,Student_4395,"Data Engineering, Kubernetes, AWS, Ruby",6,PhD,Berlin
S04396,Student_4396,"Data Engineering, React, Computer Vision, Java, NLP, Docker",1,Bachelor,San Francisco
S04397,Student_4397,"Go, React, Docker, Java, Kubernetes, GCP",2,Bachelor,Toronto
S04398,Student_4398,"React, Computer Vision, Data Engineering, TensorFlow, Java",3,Master,Berlin
S04399,Student_4399,"C++, Kubernetes, TypeScript, GCP",11,Master,Singapore
S04400,Student_4400,"PyTorch, TensorFlow, Java, NLP, Azure",4,Bachelor,Austin
S04401,Student_4401,"Kubernetes, React, PyTorch, SQL, Java",2,Master,Singapore
S04402,Student_4402,"React, Node.js",4,PhD,New York
S04403,Student_4403,"Machine Learning, Kubernetes, TensorFlow, Computer Vision",5,PhD,New York
S04404,Student_4404,"Ruby, Kubernetes",8,High School,San Francisco
S04405,Student_4405,"Azure, TensorFlow, React, Ruby, Computer Vision",3,Bachelor,London
S04406,Student_4406,"NLP, Machine Learning, Ruby, Azure, Node.js",2,Bachelor,New York
S04407,Student_4407,"Computer Vision, React, SQL",13,Bachelor,San Francisco
S04408,Student_4408,"SQL, AWS, GCP, Machine Learning",4,Bachelor,San Francisco
S04409,Student_4409,"Data Engineering, Java",2,Master,Seattle
S04410,Student_4410,"Docker, Node.js, TensorFlow, GCP",3,Bachelor,New York
S04411,Student_4411,"Docker, PyTorch",2,Bachelor,Singapore
S04412,Student_4412,"C++, GCP, PyTorch",8,PhD,Berlin
S04413,Student_4413,"Kubernetes, Java, Ruby, React, GCP",5,Master,Seattle
S04414,Student_4414,"TensorFlow, Docker, Azure, React, Python",3,Master,London
S04415,Student_4415,"Java, Kubernetes, Data Engineering, React, NLP",7,Bachelor,New York
S04416,Student_4416,"Machine Learning, Ruby, Python",3,Bachelor,New York
S04417,Student_4417,"Kubernetes, Data Engineering, Computer Vision, Docker, TypeScript",3,Bachelor,Toronto
S04418,Student_4418,"TensorFlow, React, GCP, Go, Node.js, PyTorch",2,PhD,Berlin
S04419,Student_4419,"React, AWS, NLP",2,Master,Singapore
S04420,Student_4420,"SQL, Computer Vision, Data Engineering",12,PhD,Berlin
S04421,Student_4421,"React, C++, Kubernetes, TypeScript, NLP, Go",7,High School,Austin
S04422,Student_4422,"Ruby, Java, Azure",1,Bachelor,Toronto
S04423,Student_4423,"React, GCP, Data Engineering, C++, TypeScript, Computer Vision",1,Master,Bangalore
S04424,Student_4424,"React, TypeScript",1,High School,Toronto
S04425,Student_4425,"Node.js, GCP, React",3,Master,Remote
S04426,Student_4426,"Java, React",2,Bachelor,San Francisco
S04427,Student_4427,"Machine Learning, Kubernetes, TensorFlow",9,PhD,New York
S04428,Student_4428,"Go, Azure, C++, Data Engineering, Java, Python",3,Bachelor,Austin
S04429,Student_4429,"GCP, Docker",12,Bachelor,London
S04430,Student_4430,"Machine Learning, GCP, AWS",3,Master,Toronto
S04431,Student_4431,"Azure, TypeScript",13,Bachelor,Toronto
S04432,Student_4432,"Ruby, Node.js",3,Master,New York
S04433,Student_4433,"Machine Learning, TypeScript, Kubernetes, GCP",3,Bachelor,San Francisco
S04434,Student_4434,"Ruby, Java",6,Bachelor,Austin
S04435,Student_4435,"Machine Learning, GCP",6,Bachelor,New York
S04436,Student_4436,"PyTorch, Docker, Ruby, React, Azure",1,PhD,Austin
S04437,Student_4437,"Kubernetes, Node.js, Docker",4,Master,Toronto
S04438,Student_4438,"GCP, TensorFlow",2,Master,Austin
S04439,Student_4439,"TensorFlow, AWS, NLP, Computer Vision",2,Master,London
S04440,Student_4440,"Machine Learning, Node.js, Computer Vision, React, Python, Go",4,Master,San Francisco
S04441,Student_4441,"Machine Learning, Docker, Go, Azure, Computer Vision",3,Bachelor,London
S04442,Student_4442,"Python, Data Engineering",4,Bachelor,San Francisco
S04443,Student_4443,"SQL, Kubernetes, Machine Learning, TypeScript",1,Bachelor,Bangalore
S04444,Student_4444,"PyTorch, Azure, Computer Vision, Data Engineering, TypeScript",1,Master,Berlin
S04445,Student_4445,"C++, Computer Vision, Python",7,PhD,Bangalore
S04446,Student_4446,"Ruby, SQL",7,Bachelor,San Francisco
S04447,Student_4447,"Computer Vision, AWS, SQL, C++",6,Bachelor,Toronto
S04448,Student_4448,"PyTorch, TypeScript, Go, AWS, C++, Python",3,Bachelor,Seattle
S04449,Student_4449,"NLP, React",2,Bachelor,San Francisco
S04450,Student_4450,"PyTorch, TensorFlow, Go, Azure, Docker",2,Bachelor,Austin
S04451,Student_4451,"TypeScript, SQL, Azure, Ruby, NLP",2,Bachelor,Seattle
S04452,Student_4452,"Go, Java, NLP, TensorFlow, Ruby, Node.js",3,High School,Toronto
S04453,Student_4453,"TensorFlow, Java, Python",7,Master,Bangalore
S04454,Student_4454,"Kubernetes, Data Engineering",2,Bachelor,Remote
S04455,Student_4455,"C++, Azure, Computer Vision, Kubernetes, Python",7,Bachelor,Remote
S04456,Student_4456,"Go, React",1,High School,Seattle
S04457,Student_4457,"Data Engineering, PyTorch, Azure, AWS, Node.js, Java",4,PhD,Singapore
S04458,Student_4458,"C++, Computer Vision, Data Engineering, Docker, Node.js, TypeScript",5,Bachelor,Singapore
S04459,Student_4459,"Computer Vision, NLP",2,Bachelor,Seattle
S04460,Student_4460,"Azure, Docker, Go, GCP, TensorFlow",1,Master,San Francisco
S04461,Student_4461,"Kubernetes, Azure, Computer Vision, SQL, Ruby",6,Master,Austin
S04462,Student_4462,"C++, Kubernetes, React, Docker, SQL",3,PhD,Toronto
S04463,Student_4463,"Ruby, Machine Learning, Python",16,Master,London
S04464,Student_4464,"PyTorch, Azure, Computer Vision, GCP",7,Master,Remote
S04465,Student_4465,"TensorFlow, TypeScript, Ruby",7,Master,New York
S04466,Student_4466,"AWS, NLP, TensorFlow",0,Master,Toronto
S04467,Student_4467,"Ruby, Java",2,Master,San Francisco
S04468,Student_4468,"Kubernetes, Go, TensorFlow, Machine Learning",1,High School,San Francisco
S04469,Student_4469,"Node.js, SQL, Machine Learning",0,PhD,Berlin
S04470,Student_4470,"GCP, Python, SQL, TypeScript",3,Bachelor,New York
S04471,Student_4471,"SQL, Ruby, Go, C++, TensorFlow, PyTorch",6,Master,Remote
S04472,Student_4472,"PyTorch, TensorFlow, Machine Learning, Kubernetes, NLP, SQL",1,Bachelor,New York
S04473,Student_4473,"Kubernetes, React, PyTorch",0,Bachelor,New York
S04474,Student_4474,"Python, Ruby",2,High School,Remote
S04475,Student_4475,"Java, Kubernetes, React, Python",3,Bachelor,Berlin
S04476,Student_4476,"Data Engineering, Ruby",3,Bachelor,Seattle
S04477,Student_4477,"Node.js, Computer Vision, NLP, Machine Learning",3,Bachelor,Toronto
S04478,Student_4478,"Azure, AWS, PyTorch",5,Master,Seattle
S04479,Student_4479,"Machine Learning, GCP, TypeScript",3,Bachelor,Austin
S04480,Student_4480,"SQL, Python, Java, Machine Learning, React",6,High School,Remote
S04481,Student_4481,"SQL, Azure, NLP, Data Engineering",1,Bachelor,San Francisco
S04482,Student_4482,"Azure, Docker, TypeScript",3,Bachelor,New York
S04483,Student_4483,"AWS, PyTorch, Java, Ruby",5,Master,New York
S04484,Student_4484,"Docker, Computer Vision, NLP, Ruby",4,High School,Bangalore
S04485,Student_4485,"Java, C++",11,Bachelor,Toronto
S04486,Student_4486,"Go, Kubernetes, Node.js, TensorFlow, SQL, Ruby",1,Bachelor,Remote
S04487,Student_4487,"Docker, GCP, Machine Learning, TensorFlow, NLP",5,Master,Bangalore
S04488,Student_4488,"Kubernetes, TypeScript, Machine Learning, Python",2,Bachelor,Berlin
S04489,Student_4489,"Machine Learning, Node.js, Go, NLP, C++, Azure",2,High School,Toronto
S04490,Student_4490,"Data Engineering, Docker, Kubernetes",7,Bachelor,Remote
S04491,Student_4491,"AWS, Go",3,High School,London
S04492,Student_4492,"NLP, Ruby, AWS, Node.js, Go",4,Master,Remote
S04493,Student_4493,"Computer Vision, Python, NLP, Docker, Ruby, Machine Learning",2,Bachelor,San Francisco
S04494,Student_4494,"Ruby, AWS, TypeScript, Machine Learning, GCP, Computer Vision",2,PhD,Singapore
S04495,Student_4495,"Kubernetes, TensorFlow, Computer Vision",1,Bachelor,Remote
S04496,Student_4496,"Docker, SQL, React, Node.js",4,High School,San Francisco
S04497,Student_4497,"Docker, PyTorch, AWS",1,Bachelor,Bangalore
S04498,Student_4498,"Kubernetes, Python",3,PhD,Austin
S04499,Student_4499,"React, Java",6,Bachelor,San Francisco
S04500,Student_4500,"Ruby, Python, Kubernetes, Go, Data Engineering",1,High School,Austin
S04501,Student_4501,"Python, Ruby, Node.js, SQL, NLP",19,Bachelor,Berlin
S04502,Student_4502,"Data Engineering, PyTorch, C++, Docker, Python, AWS",2,Bachelor,Austin
S04503,Student_4503,"Node.js, GCP, TensorFlow, Machine Learning, PyTorch",3,Bachelor,Toronto
S04504,Student_4504,"Node.js, SQL, Data Engineering, TypeScript, Python, AWS",4,Bachelor,Toronto
S04505,Student_4505,"Node.js, Ruby, PyTorch, Data Engineering",2,High School,Remote
S04506,Student_4506,"TypeScript, AWS, React",2,Bachelor,Singapore
S04507,Student_4507,"Docker, Java, NLP, Kubernetes",7,High School,Seattle
S04508,Student_4508,"React, Java",6,Bachelor,Toronto
S04509,Student_4509,"React, Docker, Go, SQL",3,Bachelor,Seattle
S04510,Student_4510,"Docker, SQL, TypeScript",3,High School,Bangalore
S04511,Student_4511,"NLP, GCP, Kubernetes, Computer Vision, AWS, Docker",4,Bachelor,Seattle
S04512,Student_4512,"NLP, Kubernetes",5,High School,Berlin
S04513,Student_4513,"Kubernetes, PyTorch, NLP, Data Engineering, TypeScript",5,Master,Seattle
S04514,Student_4514,"PyTorch, Ruby, Node.js, TypeScript, Go, TensorFlow",5,High School,New York
S04515,Student_4515,"NLP, AWS, Python",2,PhD,Toronto
S04516,Student_4516,"Python, Docker, Data Engineering, TensorFlow, React",4,Master,Austin
S04517,Student_4517,"Kubernetes, C++, Ruby, SQL, Data Engineering, Node.js",7,Bachelor,San Francisco
S04518,Student_4518,"AWS, Ruby, Computer Vision, SQL, PyTorch",13,Bachelor,New York
S04519,Student_4519,"Docker, Node.js, Kubernetes",4,Bachelor,Austin
S04520,Student_4520,"Ruby, Computer Vision, Data Engineering, Node.js",2,Bachelor,Remote
S04521,Student_4521,"Kubernetes, Ruby, Computer Vision, GCP, Azure, Docker",2,Bachelor,San Francisco
S04522,Student_4522,"Python, C++, React, Azure, Go",5,PhD,New York
S04523,Student_4523,"TypeScript, Ruby, Java, NLP",1,Master,Austin
S04524,Student_4524,"NLP, AWS, TensorFlow",5,Master,Toronto
S04525,Student_4525,"AWS, Data Engineering, C++",5,PhD,Berlin
S04526,Student_4526,"Machine Learning, Node.js, PyTorch, TensorFlow, TypeScript",2,PhD,Remote
S04527,Student_4527,"Azure, PyTorch, NLP, GCP, React, Computer Vision",4,Master,Toronto
S04528,Student_4528,"Go, Data Engineering, Docker, Node.js, TypeScript",3,PhD,Remote
S04529,Student_4529,"Ruby, C++, AWS, TensorFlow",1,PhD,Seattle
S04530,Student_4530,"SQL, Computer Vision, Python, Azure, PyTorch",5,Bachelor,San Francisco
S04531,Student_4531,"React, GCP, Data Engineering, Machine Learning, AWS",5,Master,San Francisco
S04532,Student_4532,"Machine Learning, GCP, Python, NLP, C++",2,PhD,Austin
S04533,Student_4533,"NLP, Kubernetes, TypeScript, C++",13,Master,Bangalore
S04534,Student_4534,"Data Engineering, Python, AWS, Kubernetes, GCP, Java",3,Bachelor,Remote
S04535,Student_4535,"React, Node.js, Machine Learning, TensorFlow, AWS, Azure",0,Bachelor,Seattle
S04536,Student_4536,"Ruby, Machine Learning, Azure, GCP, TypeScript",7,Master,New York
S04537,Student_4537,"Python, Java, NLP, SQL",6,High School,San Francisco
S04538,Student_4538,"SQL, Docker",6,Master,Seattle
S04539,Student_4539,"Computer Vision, Docker",1,Master,Toronto
S04540,Student_4540,"Go, Node.js, Ruby",4,PhD,Singapore
S04541,Student_4541,"Docker, Machine Learning, TypeScript, React, Python, TensorFlow",3,Master,Bangalore
S04542,Student_4542,"Machine Learning, C++, PyTorch, Kubernetes, NLP, Computer Vision",3,Bachelor,New York
S04543,Student_4543,"NLP, TensorFlow, Machine Learning, C++, PyTorch, SQL",8,High School,Berlin
S04544,Student_4544,"AWS, TensorFlow, Data Engineering, React, Computer Vision, Ruby",3,PhD,Austin
S04545,Student_4545,"Computer Vision, Docker, Machine Learning, Go",2,PhD,Bangalore
S04546,Student_4546,"Machine Learning, TypeScript, Python, Computer Vision, C++, NLP",2,High School,Seattle
S04547,Student_4547,"AWS, TensorFlow, NLP, Docker",1,Master,Remote
S04548,Student_4548,"Machine Learning, C++",4,Bachelor,San Francisco
S04549,Student_4549,"TypeScript, React, Computer Vision, PyTorch, C++",9,Bachelor,Singapore
S04550,Student_4550,"Docker, Computer Vision, Data Engineering, Ruby, Node.js, Python",3,Master,London
S04551,Student_4551,"Ruby, Docker, React",4,Master,Austin
S04552,Student_4552,"Go, Machine Learning, NLP",3,Master,San Francisco
S04553,Student_4553,"NLP, React, Data Engineering",3,Bachelor,Singapore
S04554,Student_4554,"Ruby, GCP, Java, Go, TypeScript, Docker",6,PhD,Seattle
S04555,Student_4555,"Node.js, Kubernetes, PyTorch, TypeScript",1,Master,Remote
S04556,Student_4556,"Go, Computer Vision, PyTorch, AWS, TypeScript",1,High School,Remote
S04557,Student_4557,"SQL, Computer Vision, Node.js",7,High School,Bangalore
S04558,Student_4558,"GCP, Go",2,Bachelor,San Francisco
S04559,Student_4559,"GCP, Azure, SQL, NLP",2,Master,London
S04560,Student_4560,"PyTorch, TensorFlow, SQL, Java, Azure",15,Bachelor,London
S04561,Student_4561,"Node.js, NLP",6,PhD,Toronto
S04562,Student_4562,"AWS, Computer Vision, Java",2,Master,Seattle
S04563,Student_4563,"Python, C++, Machine Learning, Ruby, GCP",7,Bachelor,San Francisco
S04564,Student_4564,"Python, Java, GCP, Azure, TensorFlow, React",6,Master,Toronto
S04565,Student_4565,"C++, Azure, TensorFlow, GCP, Ruby, SQL",0,Bachelor,London
S04566,Student_4566,"Data Engineering, Node.js, Docker, Go",4,High School,Remote
S04567,Student_4567,"Data Engineering, Python, C++, PyTorch, Computer Vision",1,Bachelor,Austin
S04568,Student_4568,"Data Engineering, Computer Vision, AWS, Go, Java",3,Bachelor,Bangalore
S04569,Student_4569,"Java, C++, Ruby, Python",13,Master,Bangalore
S04570,Student_4570,"Azure, NLP",6,PhD,New York
S04571,Student_4571,"Machine Learning, Ruby, Java, Node.js, TypeScript, PyTorch",7,Bachelor,London
S04572,Student_4572,"SQL, TensorFlow",3,Master,Bangalore
S04573,Student_4573,"C++, Docker, Java, Data Engineering, React, Azure",7,Bachelor,Austin
S04574,Student_4574,"Go, Azure, Machine Learning, Java",2,High School,London
S04575,Student_4575,"Docker, Data Engineering",4,Master,Bangalore
S04576,Student_4576,"Machine Learning, Go, TensorFlow, Node.js",6,Master,San Francisco
S04577,Student_4577,"Java, TensorFlow, Computer Vision, C++, NLP",6,Bachelor,London
S04578,Student_4578,"GCP, Azure, TypeScript, Docker, Python, TensorFlow",1,PhD,San Francisco
S04579,Student_4579,"PyTorch, AWS",11,Master,Bangalore
S04580,Student_4580,"Machine Learning, TypeScript, Computer Vision, Java",2,Bachelor,New York
S04581,Student_4581,"C++, Computer Vision",16,High School,Toronto
S04582,Student_4582,"Machine Learning, React, GCP",6,High School,Bangalore
S04583,Student_4583,"Python, C++, Node.js",6,Master,Berlin
S04584,Student_4584,"Data Engineering, GCP, C++",2,Bachelor,Seattle
S04585,Student_4585,"Machine Learning, Go, Python, AWS, Computer Vision, Azure",2,Bachelor,San Francisco
S04586,Student_4586,"Computer Vision, NLP, Go, TensorFlow, Kubernetes",11,High School,Remote
S04587,Student_4587,"Node.js, Azure",10,Bachelor,Berlin
S04588,Student_4588,"Python, NLP",3,High School,Seattle
S04589,Student_4589,"Ruby, Data Engineering, Python, Go",3,Master,Berlin
S04590,Student_4590,"GCP, Go, Python, AWS",3,Bachelor,San Francisco
S04591,Student_4591,"Computer Vision, Kubernetes, Machine Learning, TypeScript, Java",7,Bachelor,Singapore
S04592,Student_4592,"Kubernetes, AWS, Ruby",7,Bachelor,Austin
S04593,Student_4593,"TypeScript, Computer Vision",4,Master,Seattle
S04594,Student_4594,"C++, AWS",4,Bachelor,London
S04595,Student_4595,"Azure, Java, React, Ruby",3,Bachelor,Bangalore
S04596,Student_4596,"GCP, PyTorch",15,Master,Remote
S04597,Student_4597,"Data Engineering, Kubernetes, React, Azure, Node.js",1,Master,Berlin
S04598,Student_4598,"NLP, Java, GCP, C++, Azure",2,High School,San Francisco
S04599,Student_4599,"AWS, GCP",4,Master,Austin
S04600,Student_4600,"PyTorch, Computer Vision, Java, Data Engineering",1,Bachelor,Bangalore
S04601,Student_4601,"Go, Java, NLP, SQL, React, PyTorch",2,PhD,Berlin
S04602,Student_4602,"Ruby, Python, React, TypeScript, Node.js, Data Engineering",13,PhD,Bangalore
S04603,Student_4603,"Python, Ruby, TensorFlow, AWS, Computer Vision, SQL",6,Master,Berlin
S04604,Student_4604,"Java, React, Azure",2,PhD,Austin
S04605,Student_4605,"Azure, Java, SQL, GCP",2,Master,Austin
S04606,Student_4606,"Computer Vision, Data Engineering, GCP, Ruby, TensorFlow, Kubernetes",1,Master,San Francisco
S04607,Student_4607,"C++, Data Engineering",2,PhD,Bangalore
S04608,Student_4608,"Python, Kubernetes, GCP",5,Bachelor,London
S04609,Student_4609,"Node.js, GCP, AWS, Docker, NLP",4,High School,Singapore
S04610,Student_4610,"PyTorch, Ruby, Data Engineering, SQL",2,Master,San Francisco
S04611,Student_4611,"Java, TypeScript, AWS, C++",1,Bachelor,Bangalore
S04612,Student_4612,"NLP, SQL, Python, PyTorch, C++, Machine Learning",3,Bachelor,San Francisco
S04613,Student_4613,"PyTorch, Ruby, TypeScript",3,Bachelor,Remote
S04614,Student_4614,"TensorFlow, Node.js",6,Bachelor,San Francisco
S04615,Student_4615,"React, Ruby",4,Master,Toronto
S04616,Student_4616,"TypeScript, Machine Learning, Data Engineering, AWS, GCP, Azure",4,Bachelor,New York
S04617,Student_4617,"C++, PyTorch, TensorFlow",8,Master,Bangalore
S04618,Student_4618,"Machine Learning, PyTorch, Azure, Ruby",10,Bachelor,San Francisco
S04619,Student_4619,"Node.js, React, Data Engineering, NLP, Ruby, Python",4,Master,Singapore
S04620,Student_4620,"Python, TensorFlow",4,Bachelor,Singapore
S04621,Student_4621,"TypeScript, Ruby, Kubernetes, Node.js",3,Bachelor,Berlin
S04622,Student_4622,"Node.js, AWS, SQL, Data Engineering",2,Bachelor,London
S04623,Student_4623,"Machine Learning, NLP, GCP, Kubernetes, React",6,Bachelor,Toronto
S04624,Student_4624,"Ruby, AWS, NLP, Python",5,PhD,Berlin
S04625,Student_4625,"GCP, Ruby, PyTorch",3,Bachelor,Singapore
S04626,Student_4626,"GCP, Ruby, SQL, Data Engineering, Computer Vision, Java",4,Bachelor,Austin
S04627,Student_4627,"PyTorch, React, TensorFlow, GCP, Computer Vision",7,Master,Bangalore
S04628,Student_4628,"NLP, TensorFlow",8,Bachelor,Remote
S04629,Student_4629,"SQL, TensorFlow, C++, TypeScript",0,PhD,San Francisco
S04630,Student_4630,"Data Engineering, NLP, AWS, C++, GCP",2,Master,New York
S04631,Student_4631,"PyTorch, Go, C++, NLP, Java",3,Bachelor,Remote
S04632,Student_4632,"GCP, Kubernetes, Python, React, C++, TensorFlow",1,Bachelor,Singapore
S04633,Student_4633,"Machine Learning, Go, GCP, SQL",4,Master,Remote
S04634,Student_4634,"Machine Learning, NLP",2,Bachelor,London
S04635,Student_4635,"React, GCP, Ruby, AWS, Kubernetes",4,Master,London
S04636,Student_4636,"TypeScript, SQL, C++, Machine Learning",2,PhD,Remote
S04637,Student_4637,"TensorFlow, TypeScript, Docker, Kubernetes",2,Bachelor,Singapore
S04638,Student_4638,"SQL, Ruby, React, Azure",4,Bachelor,Austin
S04639,Student_4639,"SQL, Machine Learning, TypeScript, Go, Computer Vision",6,Bachelor,Berlin
S04640,Student_4640,"C++, Computer Vision",5,PhD,Berlin
S04641,Student_4641,"Ruby, Node.js, TensorFlow, NLP",3,Bachelor,London
S04642,Student_4642,"Go, Ruby",1,Bachelor,Singapore
S04643,Student_4643,"Machine Learning, TensorFlow",2,Master,New York
S04644,Student_4644,"GCP, Python, Data Engineering, NLP, AWS",2,PhD,London
S04645,Student_4645,"Go, React, Python",6,Bachelor,Berlin
S04646,Student_4646,"Computer Vision, Go, Azure, React",4,Master,Berlin
S04647,Student_4647,"Azure, GCP, Ruby, Go",4,High School,Seattle
S04648,Student_4648,"GCP, Computer Vision, Python",2,Bachelor,Toronto
S04649,Student_4649,"TypeScript, Kubernetes, C++, React, Machine Learning, PyTorch",8,Bachelor,Remote
S04650,Student_4650,"TypeScript, SQL, Node.js, Computer Vision, Ruby, Python",4,Bachelor,Remote
S04651,Student_4651,"Ruby, NLP, Machine Learning, Computer Vision, Python",2,Bachelor,London
S04652,Student_4652,"SQL, Ruby, Data Engineering",2,Bachelor,Austin
S04653,Student_4653,"NLP, AWS",4,Bachelor,Singapore
S04654,Student_4654,"Computer Vision, Data Engineering",2,High School,San Francisco
S04655,Student_4655,"AWS, Java, SQL, Go",2,Bachelor,Remote
S04656,Student_4656,"Kubernetes, SQL, Data Engineering, Computer Vision",1,Bachelor,London
S04657,Student_4657,"NLP, Java",6,Master,Bangalore
S04658,Student_4658,"React, TypeScript, Docker",2,Master,London
S04659,Student_4659,"NLP, Machine Learning, AWS, Python, GCP, Go",9,High School,San Francisco
S04660,Student_4660,"Java, Computer Vision, SQL",5,Master,Bangalore
S04661,Student_4661,"Machine Learning, PyTorch, React",1,Master,Toronto
S04662,Student_4662,"Java, Data Engineering, SQL, GCP",5,Bachelor,Bangalore
S04663,Student_4663,"TensorFlow, Go, Ruby, Data Engineering",8,Master,Bangalore
S04664,Student_4664,"SQL, NLP, C++",3,Bachelor,Bangalore
S04665,Student_4665,"Docker, Java",9,Bachelor,Singapore
S04666,Student_4666,"SQL, Kubernetes, Node.js, Computer Vision, PyTorch, Java",5,Bachelor,Austin
S04667,Student_4667,"Node.js, TensorFlow, Computer Vision",2,High School,Singapore
S04668,Student_4668,"Python, Computer Vision, Node.js, Data Engineering, Machine Learning",13,Master,Berlin
S04669,Student_4669,"Java, Azure, Data Engineering, C++",1,Bachelor,Toronto
S04670,Student_4670,"TensorFlow, TypeScript, Go, Node.js",3,High School,New York
S04671,Student_4671,"Node.js, Computer Vision, GCP, TensorFlow, Data Engineering, React",3,Master,New York
S04672,Student_4672,"Docker, Machine Learning, PyTorch, Go, Data Engineering",12,PhD,London
S04673,Student_4673,"Kubernetes, Machine Learning, NLP, PyTorch, SQL, Go",6,Bachelor,Bangalore
S04674,Student_4674,"NLP, Docker, TypeScript",5,Bachelor,Toronto
S04675,Student_4675,"Python, GCP",2,Bachelor,Toronto
S04676,Student_4676,"PyTorch, Computer Vision",3,High School,Seattle
S04677,Student_4677,"Go, PyTorch, Python, C++, Docker",2,Master,Seattle
S04678,Student_4678,"Kubernetes, TensorFlow, Azure, Docker, Machine Learning",5,Bachelor,Bangalore
S04679,Student_4679,"AWS, Java, Node.js",8,Bachelor,Austin
S04680,Student_4680,"Azure, Node.js, Docker",15,Master,New York
S04681,Student_4681,"Ruby, Docker",2,PhD,Bangalore
S04682,Student_4682,"Go, Python, PyTorch, Data Engineering",1,High School,San Francisco
S04683,Student_4683,"Python, PyTorch, NLP, TensorFlow, AWS",3,Bachelor,New York
S04684,Student_4684,"Data Engineering, AWS, SQL, TensorFlow, Kubernetes",7,High School,Remote
S04685,Student_4685,"Computer Vision, Go, Azure",2,Master,Singapore
S04686,Student_4686,"Data Engineering, Machine Learning, Kubernetes, Computer Vision, Docker",3,Master,Austin
S04687,Student_4687,"Docker, SQL",5,PhD,Singapore
S04688,Student_4688,"SQL, TensorFlow",2,High School,San Francisco
S04689,Student_4689,"Go, Azure, Python, Java, TypeScript",4,Bachelor,London
S04690,Student_4690,"Kubernetes, Ruby, TensorFlow, Java",1,Master,Remote
S04691,Student_4691,"Java, SQL, Docker, Python, TypeScript, Kubernetes",8,PhD,Toronto
S04692,Student_4692,"TypeScript, TensorFlow, Node.js, Data Engineering",3,Master,Austin
S04693,Student_4693,"TypeScript, Computer Vision, GCP",4,Bachelor,Toronto
S04694,Student_4694,"Node.js, Java, Azure, Machine Learning",1,Bachelor,Singapore
S04695,Student_4695,"Java, SQL, Kubernetes, Docker",1,Bachelor,San Francisco
S04696,Student_4696,"C++, Data Engineering, Kubernetes, SQL",7,PhD,Austin
S04697,Student_4697,"C++, React",2,Bachelor,Singapore
S04698,Student_4698,"Data Engineering, Computer Vision, NLP",2,Master,Singapore
S04699,Student_4699,"NLP, Go, AWS, TypeScript, Python",1,Master,Austin
