Candidate ID,Skills,Experience Years,Education,Certifications,Projects
C_769,"Pandas,GCP,Leadership,Excel,Deep Learning,Agile,Java,Azure",12,Bachelor,"PMP,Scrum Master,Data Science Professional",0
C_770,"Deep Learning,Git,Power BI,C++,CI/CD,Agile,Python",0,Master,"Scrum Master,Machine Learning Specialization",3
C_771,"CI/CD,Kubernetes,React,Power BI,GCP,Communication,Pandas,Node.js",1,PhD,,3
C_772,"C++,Node.js,Azure,CI/CD",11,Bachelor,"Machine Learning Specialization,PMP,AWS Solutions Architect",5
C_773,"Node.js,AWS,Git,Power BI,SQL,Kubernetes,Python,Deep Learning",8,Master,PMP,1
C_774,"Python,Machine Learning,Pandas,Agile",12,Bachelor,,4
C_775,"Node.js,Java,Azure,Git,GCP",12,Bachelor,"Machine Learning Specialization,AWS Solutions Architect,Data Science Professional",5
C_776,"Deep Learning,Azure,C++,React,GCP,Python,Java",15,High School,,5
C_777,"Tableau,Node.js,Agile,GCP,Git,Java,Communication,Kubernetes",5,Master,Scrum Master,1
C_778,"Machine Learning,TypeScript,Communication,C++,Java,Agile,SQL,Leadership,Scrum,Deep Learning",13,Bachelor,,5
C_779,"Pandas,GCP,React,Machine Learning",8,High School,,4
C_780,"Power BI,Scrum,Machine Learning,Python,SQL",8,Master,,5
C_781,"Machine Learning,C++",0,Bachelor,"Scrum Master,Machine Learning Specialization",2
C_782,"Docker,Kubernetes,Scrum,CI/CD,Agile,AWS,Git,React",12,Master,"PMP,AWS Solutions Architect",0
C_783,"Git,React,Deep Learning,Python,Leadership,Machine Learning,Tableau,Azure,AWS",11,Bachelor,"Data Science Professional,Scrum Master,Google Cloud Engineer",0
C_784,"Python,Agile,Kubernetes,SQL,Docker,TypeScript,AWS",15,Bachelor,,2
C_785,"Power BI,Scrum,Machine Learning,React,GCP,C++,Deep Learning,Tableau",1,Bachelor,,2
C_786,"TypeScript,Java,CI/CD,Machine Learning,Power BI,Excel,AWS,Communication,C++,Pandas",2,Bachelor,,1
C_787,"React,Azure,AWS,Git,Power BI,Machine Learning,Deep Learning",15,High School,"Google Cloud Engineer,Data Science Professional",4
C_788,"Agile,Docker,React",12,Master,"Google Cloud Engineer,Machine Learning Specialization,PMP",0
C_789,"Pandas,Machine Learning,CI/CD,Docker,Communication,C++",3,Bachelor,PMP,3
C_790,"GCP,SQL",6,Master,"PMP,Machine Learning Specialization,Google Cloud Engineer",4
C_791,"Machine Learning,React,Python,Excel,TypeScript",10,Bachelor,"Google Cloud Engineer,Scrum Master",5
C_792,"Deep Learning,Leadership,GCP,CI/CD,SQL,Docker,Scrum,Tableau,Machine Learning",8,PhD,"Machine Learning Specialization,Google Cloud Engineer,Scrum Master",2
C_793,"SQL,Docker,Deep Learning,C++,AWS,CI/CD,Java,Power BI",12,Bachelor,AWS Solutions Architect,4
C_794,"Docker,Node.js,Scrum,Power BI,Kubernetes,React,Communication,Pandas",9,Bachelor,Machine Learning Specialization,4
C_795,"Machine Learning,Deep Learning,Docker,Communication,SQL,GCP,TypeScript,Java",4,Bachelor,"PMP,Google Cloud Engineer,Data Science Professional",1
C_796,"CI/CD,Agile,Python,Kubernetes,Communication",3,Master,Scrum Master,3
C_797,"SQL,Machine Learning,Kubernetes,Power BI",5,PhD,,4
C_798,"Communication,Node.js,Deep Learning,Agile,React,AWS,SQL",3,Bachelor,"PMP,Data Science Professional,Google Cloud Engineer",5
C_799,"Git,Scrum,CI/CD,Pandas,TypeScript,React,Azure,Leadership",11,High School,,0
C_800,"Power BI,Agile,Scrum",7,High School,"PMP,AWS Solutions Architect,Google Cloud Engineer",3
C_801,"Agile,Git,Node.js,GCP,Communication,Deep Learning,Machine Learning,Docker,Pandas",5,Bachelor,,3
C_802,"Excel,Tableau,Power BI,Pandas,Git,Communication,CI/CD,Machine Learning,C++,Docker",3,Bachelor,AWS Solutions Architect,4
C_803,"Docker,Machine Learning,SQL,Deep Learning,Communication,C++,Java,Pandas,Azure",1,High School,,4
C_804,"Kubernetes,Excel,Java,Node.js,Python,AWS",9,High School,"Machine Learning Specialization,Data Science Professional",3
C_805,"Communication,Power BI,Git,Docker",11,Master,Machine Learning Specialization,0
C_806,"AWS,SQL",6,Bachelor,Google Cloud Engineer,4
C_807,"C++,Communication,Kubernetes,Azure,Deep Learning,Node.js,Pandas,Agile,Tableau,CI/CD",5,Bachelor,,2
C_808,"Git,Deep Learning,Excel,C++,Pandas,Azure,Agile,Kubernetes",5,Bachelor,PMP,3
C_809,"Python,Leadership,AWS,Pandas,Azure,Machine Learning,Excel,Communication",13,High School,,2
C_810,"Azure,Deep Learning,AWS,CI/CD,Python,Machine Learning,React",7,Bachelor,,0
C_811,"Tableau,CI/CD,GCP,Communication",15,High School,"Machine Learning Specialization,Data Science Professional",2
C_812,"Azure,Leadership,Machine Learning,SQL,Java,Docker,React,Git,Kubernetes,Excel",12,Bachelor,PMP,0
C_813,"Git,Deep Learning,Scrum,CI/CD,Agile,React,Azure,SQL,Kubernetes,Power BI",7,Master,"Machine Learning Specialization,Scrum Master,Google Cloud Engineer",3
C_814,"TypeScript,Tableau,GCP,Azure,Node.js,Git,AWS",9,Master,,2
C_815,"Docker,Pandas,Agile,Git,Scrum,AWS,Leadership,Java",1,High School,"Data Science Professional,Scrum Master",0
C_816,"Scrum,Tableau,Deep Learning,Power BI,Agile,Git,Excel,Machine Learning",12,High School,Machine Learning Specialization,0
C_817,"Git,Excel,Kubernetes,AWS,Tableau,SQL,TypeScript,Java",7,Bachelor,"Google Cloud Engineer,Data Science Professional",2
C_818,"Node.js,Power BI",12,Bachelor,,2
C_819,"Excel,Machine Learning,GCP,Power BI,Azure",6,High School,"Google Cloud Engineer,PMP,AWS Solutions Architect",3
C_820,"SQL,Kubernetes,Python,Leadership,TypeScript,Docker,GCP,Git,Machine Learning",0,Bachelor,Scrum Master,2
C_821,"Machine Learning,Node.js",15,Bachelor,Scrum Master,0
C_822,"Python,Deep Learning,Scrum,Azure,AWS,Power BI,React,Kubernetes,GCP",11,Bachelor,Data Science Professional,2
C_823,"TypeScript,Scrum,Java",4,Bachelor,"AWS Solutions Architect,PMP,Google Cloud Engineer",0
C_824,"GCP,SQL,Deep Learning,React,Node.js",10,PhD,Machine Learning Specialization,1
C_825,"Scrum,Azure,Machine Learning,Node.js,Power BI,Excel,Leadership,Deep Learning,Docker",12,Bachelor,"Google Cloud Engineer,AWS Solutions Architect,Data Science Professional",0
C_826,"Deep Learning,Kubernetes,Tableau,Python",7,High School,"Scrum Master,Data Science Professional",5
C_827,"Node.js,Power BI",9,Bachelor,,3
C_828,"Leadership,Deep Learning,CI/CD,Tableau,Java",7,Bachelor,,2
C_829,"Scrum,Node.js,C++,Power BI,Git",3,Master,Google Cloud Engineer,4
C_830,"AWS,Machine Learning,Deep Learning,React",1,Bachelor,Google Cloud Engineer,3
C_831,"Leadership,C++",2,Master,"Scrum Master,Data Science Professional,PMP",5
C_832,"AWS,Docker,Node.js,Power BI,SQL",13,Master,"AWS Solutions Architect,PMP",2
C_833,"Kubernetes,Git,Node.js,AWS,Docker,SQL",5,High School,,5
C_834,"C++,GCP,Power BI,Azure,Leadership,Machine Learning,Node.js",5,Bachelor,"PMP,Machine Learning Specialization,Data Science Professional",0
C_835,"Scrum,Python,Excel",4,Bachelor,"Machine Learning Specialization,Data Science Professional",4
C_836,"AWS,Agile,Azure,C++,Communication,React,Pandas",3,Bachelor,,0
C_837,"C++,Git,TypeScript,Machine Learning,Pandas",10,Bachelor,"Google Cloud Engineer,Data Science Professional,Machine Learning Specialization",0
C_838,"C++,Node.js,Excel,Git",8,Master,"PMP,Scrum Master",5
C_839,"Node.js,Pandas,Power BI",13,Bachelor,,1
C_840,"Git,Deep Learning,GCP,SQL,Communication,Agile",6,Master,"Scrum Master,Data Science Professional,AWS Solutions Architect",1
C_841,"Tableau,React,Excel,Git,Agile,Azure,C++,Java,Python",5,Bachelor,,4
C_842,"Tableau,Git,CI/CD,Azure,GCP,AWS,Leadership,Agile,Machine Learning",5,Bachelor,PMP,0
C_843,"Azure,Deep Learning,SQL,Agile",7,PhD,Data Science Professional,0
C_844,"Agile,Kubernetes",11,Bachelor,"Machine Learning Specialization,Google Cloud Engineer",3
C_845,"Docker,SQL,Agile,Python,Kubernetes,AWS",8,Bachelor,,4
C_846,"CI/CD,Git,React",8,Master,Scrum Master,1
C_847,"Azure,C++,Communication,Agile,React,Deep Learning,TypeScript",7,Master,"PMP,Google Cloud Engineer,Scrum Master",0
C_848,"Java,TypeScript,CI/CD,Scrum,C++,Communication,Power BI,Agile,GCP",0,Bachelor,Scrum Master,5
C_849,"Pandas,Deep Learning,Node.js,AWS,TypeScript",12,Bachelor,Machine Learning Specialization,0
C_850,"React,Python,Machine Learning",0,Master,,1
C_851,"Pandas,Azure,Deep Learning,Agile,Leadership",0,Master,,0
C_852,"CI/CD,Docker,Pandas,C++,Deep Learning,Power BI,TypeScript,Java,GCP,Tableau",15,Bachelor,,4
C_853,"Agile,Excel,Machine Learning,Python,SQL,Scrum",9,Bachelor,"Google Cloud Engineer,AWS Solutions Architect,Machine Learning Specialization",0
C_854,"Node.js,React,Deep Learning,Kubernetes,Agile",9,Bachelor,"Machine Learning Specialization,AWS Solutions Architect,Scrum Master",1
C_855,"AWS,Machine Learning,GCP",11,High School,"AWS Solutions Architect,PMP",0
C_856,"Leadership,Deep Learning",5,Bachelor,"Data Science Professional,Google Cloud Engineer",5
C_857,"Deep Learning,Scrum,Git,GCP,Leadership,Agile,Kubernetes,Machine Learning",8,PhD,"PMP,AWS Solutions Architect",0
C_858,"Agile,Deep Learning,Docker,React",14,Master,"AWS Solutions Architect,Machine Learning Specialization,Scrum Master",5
C_859,"Deep Learning,Pandas,Docker,CI/CD,Java,React",11,Bachelor,"Scrum Master,Machine Learning Specialization,PMP",1
C_860,"React,Node.js,Excel,Power BI,AWS",12,High School,"Data Science Professional,Machine Learning Specialization,Google Cloud Engineer",5
C_861,"AWS,Kubernetes,Python",6,PhD,,2
C_862,"Power BI,Deep Learning,Machine Learning,SQL,Kubernetes,Leadership,Git,GCP,TypeScript,Pandas",13,Bachelor,AWS Solutions Architect,5
C_863,"Machine Learning,Git,Deep Learning,React",0,Master,"PMP,AWS Solutions Architect,Data Science Professional",5
C_864,"Power BI,Leadership,Java",0,Bachelor,AWS Solutions Architect,1
C_865,"Python,Communication,Node.js",4,Master,"Machine Learning Specialization,Google Cloud Engineer,PMP",3
C_866,"CI/CD,Docker,TypeScript,Agile,Python,GCP,Machine Learning,Deep Learning",1,Master,,4
C_867,"Tableau,Java,Python,React",13,Master,"Data Science Professional,PMP,Machine Learning Specialization",5
C_868,"Node.js,Java,Azure,Pandas,Tableau",12,PhD,Machine Learning Specialization,1
C_869,"Leadership,SQL,AWS,React,Java,Excel,Pandas,TypeScript",15,Bachelor,"Scrum Master,Google Cloud Engineer,AWS Solutions Architect",2
C_870,"C++,Azure,Machine Learning,Scrum,Pandas,Kubernetes,Docker,Python",7,Bachelor,,0
C_871,"Leadership,Python,GCP,C++,Excel",6,Master,,1
C_872,"Pandas,Communication,Git,SQL,Scrum,Power BI",1,High School,,2
C_873,"Kubernetes,GCP",12,Bachelor,"Scrum Master,PMP",1
C_874,"Docker,Node.js,CI/CD",3,Bachelor,AWS Solutions Architect,4
C_875,"Power BI,Communication,SQL,GCP,Java,Deep Learning,TypeScript,Pandas",2,PhD,Google Cloud Engineer,5
C_876,"Git,Java,Tableau,CI/CD",10,Bachelor,PMP,2
C_877,"Leadership,Node.js,SQL,React,AWS,C++,Pandas",4,Bachelor,"AWS Solutions Architect,Machine Learning Specialization,Google Cloud Engineer",2
C_878,"Pandas,Power BI,Machine Learning,TypeScript,Docker,Java,GCP,Communication,CI/CD,Deep Learning",11,Bachelor,,1
C_879,"Azure,Power BI,CI/CD,TypeScript,Deep Learning,Machine Learning,Git,SQL,Kubernetes",9,Bachelor,Scrum Master,2
C_880,"Leadership,Docker,Kubernetes,Pandas,Node.js,Tableau,TypeScript,Azure,SQL,GCP",1,Master,Machine Learning Specialization,4
C_881,"Deep Learning,Machine Learning",9,Bachelor,"AWS Solutions Architect,Google Cloud Engineer,Scrum Master",3
C_882,"Kubernetes,TypeScript,Agile",14,Bachelor,Machine Learning Specialization,0
C_883,"Node.js,C++,React,Docker,Pandas,Agile,Communication,Power BI",6,Master,"AWS Solutions Architect,PMP,Scrum Master",0
C_884,"Deep Learning,Power BI,CI/CD,Agile,C++,Docker,SQL,React,Excel,TypeScript",11,Master,"Google Cloud Engineer,AWS Solutions Architect,Machine Learning Specialization",0
C_885,"Azure,CI/CD,Agile,Java,Pandas,Deep Learning,Leadership,Git",12,High School,"Scrum Master,Data Science Professional,Google Cloud Engineer",5
C_886,"Java,SQL,Pandas,Node.js,Docker,GCP",5,Bachelor,"Scrum Master,Machine Learning Specialization,Google Cloud Engineer",5
C_887,"Kubernetes,Git,Communication,React,Python,Excel,C++,Pandas",4,Bachelor,"AWS Solutions Architect,Google Cloud Engineer",3
C_888,"Power BI,Docker,Machine Learning,Scrum",13,Bachelor,,3
C_889,"Agile,TypeScript,Communication,Machine Learning",1,Bachelor,Scrum Master,5
C_890,"Java,Leadership,React,C++,Kubernetes,Agile,Communication,Python,Git,Node.js",11,High School,"Data Science Professional,AWS Solutions Architect",5
C_891,"Agile,TypeScript,Node.js,Scrum,Kubernetes,Leadership,Excel,CI/CD,Docker",3,PhD,"Scrum Master,PMP,Google Cloud Engineer",4
C_892,"Excel,Node.js,React,GCP",13,Master,,0
C_893,"Pandas,Agile,Python",13,Bachelor,,5
C_894,"Tableau,Communication,SQL,GCP,Node.js,C++,AWS,TypeScript,React",3,Bachelor,"AWS Solutions Architect,PMP,Scrum Master",3
C_895,"Python,Kubernetes,AWS,Tableau,GCP,Azure,Communication,Leadership",13,Master,,3
C_896,"Python,Deep Learning",11,Master,"PMP,Google Cloud Engineer",4
C_897,"AWS,Excel,React,C++,Leadership,Scrum,SQL,Node.js",4,PhD,"Machine Learning Specialization,Google Cloud Engineer,Scrum Master",2
C_898,"Java,Node.js,AWS,Machine Learning,Deep Learning,Tableau,Agile,React,Azure,Git",5,PhD,AWS Solutions Architect,0
C_899,"Node.js,Python",4,High School,,4
C_900,"Python,Deep Learning,TypeScript,Agile,Kubernetes,Java,AWS,Excel",9,Bachelor,Machine Learning Specialization,3
C_901,"Scrum,SQL,Azure,Pandas,Deep Learning,Python",3,Bachelor,,0
C_902,"GCP,Azure,Java,Pandas",2,Bachelor,"Google Cloud Engineer,Scrum Master",0
C_903,"Python,Node.js,Pandas,Power BI,Scrum,C++,Git,React,Docker",14,Master,PMP,0
C_904,"Scrum,Communication,Agile,Leadership",1,Bachelor,"PMP,Scrum Master",4
C_905,"Python,Java,Tableau,Azure,Machine Learning,C++,CI/CD,Excel,Deep Learning,Leadership",11,Bachelor,AWS Solutions Architect,2
C_906,"AWS,Pandas,CI/CD,Git",4,Bachelor,"Google Cloud Engineer,AWS Solutions Architect,PMP",5
C_907,"Agile,GCP,TypeScript,Power BI,Node.js,Tableau,React,C++,Azure,Pandas",6,Master,"Scrum Master,AWS Solutions Architect",4
C_908,"Java,C++,Power BI,Node.js,TypeScript,Agile",8,Master,,4
C_909,"Node.js,C++,Communication,Kubernetes,Agile,Pandas,TypeScript,Java",1,PhD,"Data Science Professional,Scrum Master",2
C_910,"Kubernetes,React,Python,Machine Learning,Java,Docker,Node.js,Leadership,CI/CD,Agile",2,Bachelor,"PMP,Google Cloud Engineer",2
C_911,"Python,Docker,Git",0,Master,Scrum Master,4
C_912,"AWS,Excel,Pandas,React,GCP,C++,Tableau",6,Bachelor,"Machine Learning Specialization,Data Science Professional",5
C_913,"Communication,Agile,Node.js",13,Bachelor,"Google Cloud Engineer,Machine Learning Specialization",0
C_914,"Power BI,SQL,Azure,Node.js,Machine Learning,Leadership,TypeScript,Java,Docker",12,Bachelor,,2
C_915,"Agile,Communication",0,PhD,"Google Cloud Engineer,Scrum Master",0
C_916,"Tableau,SQL,Docker,Agile,Python,Pandas,Power BI,Machine Learning,Node.js,Kubernetes",9,Bachelor,"Scrum Master,AWS Solutions Architect",4
C_917,"Power BI,Leadership,SQL,React,GCP,TypeScript,CI/CD",3,Master,,0
C_918,"SQL,Python,Deep Learning,Machine Learning,Docker",13,Bachelor,,1
C_919,"Excel,Python,SQL,Azure,Scrum,Machine Learning,Leadership",9,High School,"Machine Learning Specialization,Data Science Professional",3
C_920,"Git,Java,Deep Learning,Communication,TypeScript,Machine Learning",4,Bachelor,Data Science Professional,3
C_921,"Scrum,Machine Learning,Tableau,CI/CD,AWS,Communication,Power BI,Excel,Azure",10,Master,"Google Cloud Engineer,AWS Solutions Architect,PMP",2
C_922,"Kubernetes,Excel,AWS",6,Master,,3
C_923,"C++,Python",6,Bachelor,"Google Cloud Engineer,Scrum Master,AWS Solutions Architect",2
C_924,"Communication,Tableau,Docker,GCP,Git",14,Master,,1
C_925,"Kubernetes,React,TypeScript,Leadership,Tableau",6,Master,AWS Solutions Architect,2
C_926,"Java,Scrum,GCP,Communication,Machine Learning,Deep Learning,TypeScript,Leadership",3,Bachelor,"Google Cloud Engineer,PMP,AWS Solutions Architect",3
C_927,"TypeScript,Kubernetes,Azure,Machine Learning,Excel,Pandas,Git,Node.js,C++,Communication",12,Bachelor,"AWS Solutions Architect,Scrum Master",2
C_928,"Machine Learning,SQL,Agile,React,Node.js,C++,GCP",6,Bachelor,"Data Science Professional,Machine Learning Specialization",3
C_929,"Node.js,Machine Learning,Scrum,SQL,AWS,Git,Leadership,Communication,Agile,TypeScript",1,Bachelor,AWS Solutions Architect,4
C_930,"Azure,AWS,Leadership",12,Bachelor,,1
C_931,"Power BI,C++,Java,Git,Kubernetes,GCP",9,Master,,1
C_932,"Git,Leadership,Power BI,GCP,AWS,Java,Docker,Pandas,Communication,Tableau",10,Master,AWS Solutions Architect,5
C_933,"Node.js,Docker,Python,Java,Azure,Pandas,Agile,Scrum,Kubernetes",15,Bachelor,"Google Cloud Engineer,Scrum Master,AWS Solutions Architect",0
C_934,"Communication,Scrum",9,Master,Google Cloud Engineer,0
C_935,"GCP,CI/CD,Docker",14,Bachelor,"Data Science Professional,PMP",5
C_936,"Azure,Kubernetes,TypeScript,Python,Git,GCP,Docker,Tableau,Power BI",3,Bachelor,,1
C_937,"AWS,Scrum,Deep Learning,Kubernetes,Power BI,Python,CI/CD,Node.js",11,Bachelor,,1
C_938,"Agile,Machine Learning,Azure,CI/CD,Excel,TypeScript,Tableau,Java",8,PhD,"PMP,Scrum Master",4
C_939,"Azure,GCP,C++,SQL,Communication,Tableau,Docker,Machine Learning",13,Master,"PMP,AWS Solutions Architect",0
C_940,"Scrum,Deep Learning,TypeScript,Git,Tableau,GCP,Excel,Java,Communication",15,Bachelor,"AWS Solutions Architect,Scrum Master",0
C_941,"GCP,Communication,Machine Learning,SQL,Power BI",9,High School,"Machine Learning Specialization,AWS Solutions Architect",0
C_942,"Deep Learning,Kubernetes,GCP,Tableau,Excel,CI/CD",2,Master,Machine Learning Specialization,1
C_943,"Communication,Pandas,GCP,AWS,SQL,Power BI,Kubernetes,Agile",12,Bachelor,,2
C_944,"Leadership,GCP,Java,Communication,Node.js,Docker",4,Master,PMP,1
C_945,"Excel,C++,GCP,Scrum,Pandas,Agile,TypeScript,Java",12,Master,"AWS Solutions Architect,Google Cloud Engineer,Scrum Master",5
C_946,"Tableau,Scrum,Kubernetes,TypeScript,Git,Node.js,Agile",13,PhD,"AWS Solutions Architect,Data Science Professional,Machine Learning Specialization",3
C_947,"Deep Learning,Leadership,GCP",7,Bachelor,"Google Cloud Engineer,Data Science Professional",4
C_948,"SQL,React,Deep Learning,Git,Python,TypeScript",14,Master,,0
C_949,"Agile,Machine Learning,Docker,Leadership,Git,GCP",15,Master,,0
C_950,"CI/CD,Git,SQL,C++,Tableau,Deep Learning,Excel,Power BI,Communication,Machine Learning",4,Bachelor,"Machine Learning Specialization,AWS Solutions Architect",3
C_951,"Machine Learning,Pandas,Python,Deep Learning,Leadership",3,Bachelor,Google Cloud Engineer,0
C_952,"Python,Tableau,TypeScript,React,SQL,Machine Learning,GCP,Agile,Power BI",5,Master,"Data Science Professional,Scrum Master",5
C_953,"Node.js,Deep Learning,Agile",0,Bachelor,Google Cloud Engineer,4
C_954,"C++,Power BI,Git,GCP,Agile,Machine Learning,Scrum,Kubernetes,Azure,CI/CD",12,Master,,3
C_955,"Node.js,Deep Learning,Python,GCP,TypeScript,Machine Learning,React,Scrum",9,High School,"AWS Solutions Architect,PMP,Google Cloud Engineer",3
C_956,"Azure,Python,Java,Kubernetes,Tableau,Leadership,C++,Agile,React",2,Bachelor,PMP,5
C_957,"TypeScript,Git,Deep Learning,Azure,GCP,React,Pandas",15,Bachelor,"Data Science Professional,Google Cloud Engineer,PMP",1
C_958,"Communication,CI/CD,Kubernetes,Git,Leadership,React,Pandas",1,High School,Google Cloud Engineer,0
C_959,"Power BI,Scrum,Docker",7,PhD,AWS Solutions Architect,1
C_960,"Node.js,Pandas,SQL,Leadership,Azure,Machine Learning,Scrum,Git",14,Master,,1
C_961,"Machine Learning,Git,TypeScript,React,Deep Learning,Communication,Excel",6,Bachelor,"Scrum Master,PMP,Google Cloud Engineer",1
C_962,"Node.js,Tableau,C++,Pandas",0,Master,,1
C_963,"Deep Learning,Python",11,Master,,2
C_964,"Scrum,CI/CD,Agile,Tableau",15,Bachelor,Data Science Professional,3
C_965,"Kubernetes,CI/CD,Leadership,Excel,Deep Learning,Pandas,TypeScript,Node.js,React,Tableau",2,Bachelor,Data Science Professional,2
C_966,"Machine Learning,Power BI,AWS",1,Master,"AWS Solutions Architect,Google Cloud Engineer",2
C_967,"React,Git,Kubernetes,Pandas,Java,GCP",2,Bachelor,Data Science Professional,4
C_968,"GCP,React,Leadership,SQL,Excel,Machine Learning,Power BI,Azure,Python,Scrum",10,Bachelor,PMP,0
C_969,"C++,Excel,CI/CD,Docker",1,Bachelor,,4
C_970,"Kubernetes,Pandas",13,Bachelor,,4
C_971,"Deep Learning,Azure,SQL,Machine Learning,Scrum,Power BI,Tableau,AWS,Kubernetes",13,Bachelor,AWS Solutions Architect,0
C_972,"C++,Excel",12,Master,,4
C_973,"SQL,React,Git,Deep Learning,Node.js,Leadership,Excel,Agile,Machine Learning",14,Bachelor,"PMP,Google Cloud Engineer",2
C_974,"SQL,AWS,Git,Pandas,Communication,Python,Scrum,Node.js",1,PhD,,5
C_975,"SQL,Pandas,Deep Learning,TypeScript,Java",9,High School,"Data Science Professional,Google Cloud Engineer",2
C_976,"Leadership,React,Power BI,Scrum",3,Master,,2
C_977,"C++,Power BI,Kubernetes,AWS,TypeScript,GCP,Scrum,Communication,Agile,Azure",8,Bachelor,,0
C_978,"Node.js,Git,Leadership,Power BI,Azure,Pandas,C++",4,Master,PMP,5
C_979,"C++,Machine Learning,Kubernetes,Deep Learning,SQL,AWS,TypeScript,Excel,Git,Python",15,Master,"PMP,Data Science Professional",3
C_980,"Pandas,SQL,Azure,Leadership,React,Power BI",0,Master,"Scrum Master,AWS Solutions Architect,Google Cloud Engineer",1
C_981,"Java,Scrum,Node.js,Excel,SQL,GCP,Leadership,Kubernetes",0,PhD,"PMP,Data Science Professional",1
C_982,"Docker,CI/CD",13,Master,,0
C_983,"React,Scrum,GCP,Excel,TypeScript,Node.js,Tableau,Azure,Java,C++",14,Master,Google Cloud Engineer,0
C_984,"Scrum,Azure,Pandas,AWS,Excel,GCP",10,Bachelor,,4
C_985,"Kubernetes,Azure,Scrum,Git,Leadership,Python",3,Bachelor,"PMP,Google Cloud Engineer",3
C_986,"Python,TypeScript,CI/CD,Git,SQL,Kubernetes,Power BI,C++,Node.js",1,Bachelor,,2
C_987,"Docker,Pandas,TypeScript,Java,Azure,Leadership,Communication,Power BI,Deep Learning,Machine Learning",5,Bachelor,,1
C_988,"Agile,SQL,Java",14,Bachelor,,4
C_989,"SQL,Git,Azure,Python,Scrum",11,Bachelor,,4
C_990,"Kubernetes,Machine Learning,Pandas,Tableau,TypeScript",3,Bachelor,Google Cloud Engineer,2
C_991,"Scrum,Node.js,Pandas,Agile,Git,GCP,Deep Learning",0,Bachelor,"PMP,Scrum Master",5
C_992,"Power BI,GCP,Leadership,Python,Java,Kubernetes,SQL",9,PhD,,0
C_993,"Docker,Tableau,Git,CI/CD,Communication",11,PhD,"Data Science Professional,AWS Solutions Architect,Google Cloud Engineer",3
C_994,"Pandas,AWS,Communication",13,Bachelor,,4
C_995,"Leadership,Power BI",14,Bachelor,Data Science Professional,2
C_996,"Docker,AWS,Kubernetes,TypeScript,CI/CD",3,Master,"Machine Learning Specialization,Scrum Master,PMP",0
C_997,"Excel,Tableau,Pandas,Kubernetes,Power BI,AWS,TypeScript",13,Bachelor,Data Science Professional,1
C_998,"Scrum,Communication,CI/CD,Deep Learning,Leadership,Azure,GCP,Docker",10,Bachelor,"Scrum Master,Data Science Professional,Google Cloud Engineer",4
C_999,"Agile,C++,Java,TypeScript,Python,Scrum,Machine Learning,Node.js,Azure",15,Master,AWS Solutions Architect,3
C_1000,"Git,Java",2,Bachelor,"Scrum Master,PMP,Google Cloud Engineer",3
