student_id,college_id,job_id,rank_position,match_score,predicted_relevance_score,skill_overlap_count,skill_gap_count,skill_gap_list,years_exposure_avg,jd_seniority_level,ai_trust_score,verified_skill_count,feature_importances_json,task16_explanation,skill_gap_ratio,seniority_match,trust_weighted_score,college_avg_match_score,audience,student_explanation,officer_explanation,admin_explanation,student_explanation_quality,officer_explanation_quality,admin_explanation_quality
S0076,C002,J006,3,0.65,0.625,4,1,AWS,4.8,5,0.88,2,"{""match_score"": 0.41, ""skill_overlap_count"": 0.28, ""ai_trust_score"": 0.19, ""skill_gap_ratio"": 0.12}",Good match overall for this role based on profile.,0.24999937500156252,1,0.5720000000000001,0.7168421052631578,student,You're ranked #3 for this role. Strong match based on your skills — these cover 4 required skills. Missing: AWS (required).,"This student is in the top 15% of your college's candidates for this role. AI trust score: 0.88 — proctoring cleared, parsing confidence high. Recommendation is reliable. 1 skill gap identified (AWS). Student has strong foundational skills; gap is addressable. Recommended action: shortlist for interview; suggest upskilling on AWS before interview date.","Top features driving this recommendation: match_score (weight 0.41), skill_overlap_count (weight 0.28), ai_trust_score (weight 0.19), skill_gap_ratio (weight 0.12). Model confidence: 0.625 (well calibrated). No counterfactual rank change applicable.",0.932737461597253,0.5388476888613475,0.38
S0019,C005,J001,3,0.67,0.597,5,0,,0.5,1,0.72,2,"{""match_score"": 0.41, ""skill_overlap_count"": 0.28, ""ai_trust_score"": 0.19, ""skill_gap_ratio"": 0.12}",Student matches well. Rank 3.,0.0,1,0.4824,0.7295145631067961,student,You're ranked #3 for this role. Strong match based on your skills — these cover 5 required skills.,"This student is in the top 15% of your college's candidates for this role. AI trust score: 0.72 — proctoring cleared, parsing confidence high. Recommendation is reliable. No skill gaps identified. Recommended action: shortlist for interview immediately.","Top features driving this recommendation: match_score (weight 0.41), skill_overlap_count (weight 0.28), ai_trust_score (weight 0.19), skill_gap_ratio (weight 0.12). Model confidence: 0.597 (well calibrated). No counterfactual rank change applicable.",0.4660713416485476,0.38,0.38
S0054,C005,J020,2,0.9,0.795,4,1,K8s,3.2,5,0.81,9,"{""match_score"": 0.41, ""skill_overlap_count"": 0.28, ""ai_trust_score"": 0.19, ""skill_gap_ratio"": 0.12}",Student matches well. Rank 2.,0.24999937500156252,0,0.7290000000000001,0.7295145631067961,student,You're ranked #2 for this role. Strong match based on your skills — these cover 4 required skills. Missing: K8s (required).,"This student is in the top 10% of your college's candidates for this role. AI trust score: 0.81 — proctoring cleared, parsing confidence high. Recommendation is reliable. 1 skill gap identified (K8s). Student has strong foundational skills; gap is addressable. Recommended action: shortlist for interview; suggest upskilling on K8s before interview date.","Top features driving this recommendation: match_score (weight 0.41), skill_overlap_count (weight 0.28), ai_trust_score (weight 0.19), skill_gap_ratio (weight 0.12). Model confidence: 0.795 (well calibrated). No counterfactual rank change applicable.",0.932737461597253,0.5388476888613475,0.4660713416485476
S0033,C001,J015,4,0.83,0.729,2,3,"AWS,Docker,Git",0.1,3,0.85,2,"{""match_score"": 0.41, ""skill_overlap_count"": 0.28, ""ai_trust_score"": 0.19, ""skill_gap_ratio"": 0.12}",Student matches well. Rank 4.,1.4999925000374998,0,0.7054999999999999,0.7203508771929825,student,You're ranked #4 for this role. Strong match based on your skills — these cover 2 required skills. Missing: AWS (required).,"This student is in the top 20% of your college's candidates for this role. AI trust score: 0.85 — proctoring cleared, parsing confidence high. Recommendation is reliable. 3 skill gap identified (AWS). Student has strong foundational skills; gap is addressable. Recommended action: shortlist for interview; suggest upskilling on AWS before interview date.","Top features driving this recommendation: match_score (weight 0.41), skill_overlap_count (weight 0.28), ai_trust_score (weight 0.19), skill_gap_ratio (weight 0.12). Model confidence: 0.729 (well calibrated). No counterfactual rank change applicable.",0.932737461597253,0.5388476888613475,0.4660713416485476
S0073,C002,J017,1,0.68,0.609,2,0,,3.6,4,0.85,3,"{""match_score"": 0.41, ""skill_overlap_count"": 0.28, ""ai_trust_score"": 0.19, ""skill_gap_ratio"": 0.12}",Student matches well. Rank 1.,0.0,1,0.5780000000000001,0.7168421052631578,student,You're ranked #1 for this role. You are top-ranked for this role; no skill gaps identified.,"This student is in the top 5% of your college's candidates for this role. AI trust score: 0.85 — proctoring cleared, parsing confidence high. Recommendation is reliable. No skill gaps identified. Recommended action: shortlist for interview immediately.","Top features driving this recommendation: match_score (weight 0.41), skill_overlap_count (weight 0.28), ai_trust_score (weight 0.19), skill_gap_ratio (weight 0.12). Model confidence: 0.609 (well calibrated). No counterfactual rank change applicable.",0.4660713416485476,0.38,0.4660713416485476
S0056,C001,J004,5,0.63,0.542,2,3,"Python,SQL,Git",2.1,1,0.78,9,"{""match_score"": 0.41, ""skill_overlap_count"": 0.28, ""ai_trust_score"": 0.19, ""skill_gap_ratio"": 0.12}",Student matches well. Rank 5.,1.4999925000374998,1,0.4914,0.7203508771929825,student,You're ranked #5 for this role. Strong match based on your skills — these cover 2 required skills. Missing: Python (required).,"This student is in the top 25% of your college's candidates for this role. AI trust score: 0.78 — proctoring cleared, parsing confidence high. Recommendation is reliable. 3 skill gap identified (Python). Student has strong foundational skills; gap is addressable. Recommended action: shortlist for interview; suggest upskilling on Python before interview date.","Top features driving this recommendation: match_score (weight 0.41), skill_overlap_count (weight 0.28), ai_trust_score (weight 0.19), skill_gap_ratio (weight 0.12). Model confidence: 0.542 (well calibrated). No counterfactual rank change applicable.",0.932737461597253,0.932737461597253,0.4660713416485476
S0055,C003,J007,2,0.7,0.625,2,0,,4.6,5,0.9,5,"{""match_score"": 0.41, ""skill_overlap_count"": 0.28, ""ai_trust_score"": 0.19, ""skill_gap_ratio"": 0.12}",Good match overall for this role based on profile.,0.0,1,0.63,0.725934065934066,student,You're ranked #2 for this role. Strong match based on your skills — these cover 2 required skills.,"This student is in the top 10% of your college's candidates for this role. AI trust score: 0.90 — proctoring cleared, parsing confidence high. Recommendation is reliable. No skill gaps identified. Recommended action: shortlist for interview immediately.","Top features driving this recommendation: match_score (weight 0.41), skill_overlap_count (weight 0.28), ai_trust_score (weight 0.19), skill_gap_ratio (weight 0.12). Model confidence: 0.625 (well calibrated). No counterfactual rank change applicable.",0.4660713416485476,0.38,0.4660713416485476
S0013,C002,J018,4,0.86,0.787,5,2,"React,Docker",4.7,3,0.85,8,"{""match_score"": 0.41, ""skill_overlap_count"": 0.28, ""ai_trust_score"": 0.19, ""skill_gap_ratio"": 0.12}",Good match overall for this role based on profile.,0.39999920000160005,0,0.731,0.7168421052631578,student,You're ranked #4 for this role. Strong match based on your skills — these cover 5 required skills. Missing: React (required).,"This student is in the top 20% of your college's candidates for this role. AI trust score: 0.85 — proctoring cleared, parsing confidence high. Recommendation is reliable. 2 skill gap identified (React). Student has strong foundational skills; gap is addressable. Recommended action: shortlist for interview; suggest upskilling on React before interview date.","Top features driving this recommendation: match_score (weight 0.41), skill_overlap_count (weight 0.28), ai_trust_score (weight 0.19), skill_gap_ratio (weight 0.12). Model confidence: 0.787 (well calibrated). No counterfactual rank change applicable.",0.932737461597253,0.5388476888613475,0.4660713416485476
S0054,C002,J005,5,0.74,0.619,4,2,"AWS,Java",1.4,2,0.82,9,"{""match_score"": 0.41, ""skill_overlap_count"": 0.28, ""ai_trust_score"": 0.19, ""skill_gap_ratio"": 0.12}",Student matches well. Rank 5.,0.49999875000312505,1,0.6068,0.7168421052631578,student,You're ranked #5 for this role. Strong match based on your skills — these cover 4 required skills. Missing: AWS (required). Adding this skill could move you to #2 for this role.,"This student is in the top 25% of your college's candidates for this role. AI trust score: 0.82 — proctoring cleared, parsing confidence high. Recommendation is reliable. 2 skill gap identified (AWS). Student has strong foundational skills; gap is addressable. Recommended action: shortlist for interview; suggest upskilling on AWS before interview date.","Top features driving this recommendation: match_score (weight 0.41), skill_overlap_count (weight 0.28), ai_trust_score (weight 0.19), skill_gap_ratio (weight 0.12). Model confidence: 0.619 (well calibrated). Rank change if AWS added: #5 -> #2 (Δ score +0.182).",0.932737461597253,0.932737461597253,0.932737461597253
S0042,C001,J012,3,0.65,0.579,3,0,,3.4,3,0.93,3,"{""match_score"": 0.41, ""skill_overlap_count"": 0.28, ""ai_trust_score"": 0.19, ""skill_gap_ratio"": 0.12}",Good match overall for this role based on profile.,0.0,1,0.6045,0.7203508771929825,student,You're ranked #3 for this role. Strong match based on your skills — these cover 3 required skills.,"This student is in the top 15% of your college's candidates for this role. AI trust score: 0.93 — proctoring cleared, parsing confidence high. Recommendation is reliable. No skill gaps identified. Recommended action: shortlist for interview immediately.","Top features driving this recommendation: match_score (weight 0.41), skill_overlap_count (weight 0.28), ai_trust_score (weight 0.19), skill_gap_ratio (weight 0.12). Model confidence: 0.579 (well calibrated). No counterfactual rank change applicable.",0.4660713416485476,0.4660713416485476,0.38
S0008,C003,J006,5,0.63,0.592,4,3,"Java,K8s,SQL",1.9,1,0.91,8,"{""match_score"": 0.41, ""skill_overlap_count"": 0.28, ""ai_trust_score"": 0.19, ""skill_gap_ratio"": 0.12}",Good match overall for this role based on profile.,0.7499981250046875,1,0.5733,0.725934065934066,student,You're ranked #5 for this role. Strong match based on your skills — these cover 4 required skills. Missing: Java (required).,"This student is in the top 25% of your college's candidates for this role. AI trust score: 0.91 — proctoring cleared, parsing confidence high. Recommendation is reliable. 3 skill gap identified (Java). Student has strong foundational skills; gap is addressable. Recommended action: shortlist for interview; suggest upskilling on Java before interview date.","Top features driving this recommendation: match_score (weight 0.41), skill_overlap_count (weight 0.28), ai_trust_score (weight 0.19), skill_gap_ratio (weight 0.12). Model confidence: 0.592 (well calibrated). No counterfactual rank change applicable.",0.932737461597253,0.932737461597253,0.4660713416485476
S0035,C003,J002,1,0.57,0.558,5,0,,3.0,3,0.77,2,"{""match_score"": 0.41, ""skill_overlap_count"": 0.28, ""ai_trust_score"": 0.19, ""skill_gap_ratio"": 0.12}",Good match overall for this role based on profile.,0.0,1,0.43889999999999996,0.725934065934066,student,You're ranked #1 for this role. You are top-ranked for this role; no skill gaps identified.,"This student is in the top 5% of your college's candidates for this role. AI trust score: 0.77 — proctoring cleared, parsing confidence high. Recommendation is reliable. No skill gaps identified. Recommended action: shortlist for interview immediately.","Top features driving this recommendation: match_score (weight 0.41), skill_overlap_count (weight 0.28), ai_trust_score (weight 0.19), skill_gap_ratio (weight 0.12). Model confidence: 0.558 (well calibrated). No counterfactual rank change applicable.",0.4660713416485476,0.38,0.4660713416485476
S0020,C003,J005,1,0.93,0.874,3,0,,1.3,4,0.71,8,"{""match_score"": 0.41, ""skill_overlap_count"": 0.28, ""ai_trust_score"": 0.19, ""skill_gap_ratio"": 0.12}",Student matches well. Rank 1.,0.0,0,0.6603,0.725934065934066,student,You're ranked #1 for this role. You are top-ranked for this role; no skill gaps identified.,"This student is in the top 5% of your college's candidates for this role. AI trust score: 0.71 — proctoring cleared, parsing confidence high. Recommendation is reliable. No skill gaps identified. Recommended action: shortlist for interview immediately.","Top features driving this recommendation: match_score (weight 0.41), skill_overlap_count (weight 0.28), ai_trust_score (weight 0.19), skill_gap_ratio (weight 0.12). Model confidence: 0.874 (well calibrated). No counterfactual rank change applicable.",0.4660713416485476,0.4660713416485476,0.4660713416485476
S0031,C001,J012,2,0.52,0.427,3,1,SQL,0.2,2,0.98,9,"{""match_score"": 0.41, ""skill_overlap_count"": 0.28, ""ai_trust_score"": 0.19, ""skill_gap_ratio"": 0.12}",Good match overall for this role based on profile.,0.3333322222259259,0,0.5096,0.7203508771929825,student,You're ranked #2 for this role. Strong match based on your skills — these cover 3 required skills. Missing: SQL (required).,"This student is in the top 10% of your college's candidates for this role. AI trust score: 0.98 — proctoring cleared, parsing confidence high. Recommendation is reliable. 1 skill gap identified (SQL). Student has strong foundational skills; gap is addressable. Recommended action: shortlist for interview; suggest upskilling on SQL before interview date.","Top features driving this recommendation: match_score (weight 0.41), skill_overlap_count (weight 0.28), ai_trust_score (weight 0.19), skill_gap_ratio (weight 0.12). Model confidence: 0.427 (well calibrated). No counterfactual rank change applicable.",0.932737461597253,0.5388476888613475,0.4660713416485476
S0099,C002,J020,2,0.88,0.778,3,2,"Java,Git",2.7,2,0.92,2,"{""match_score"": 0.41, ""skill_overlap_count"": 0.28, ""ai_trust_score"": 0.19, ""skill_gap_ratio"": 0.12}",Student matches well. Rank 2.,0.6666644444518518,1,0.8096,0.7168421052631578,student,You're ranked #2 for this role. Strong match based on your skills — these cover 3 required skills. Missing: Java (required).,"This student is in the top 10% of your college's candidates for this role. AI trust score: 0.92 — proctoring cleared, parsing confidence high. Recommendation is reliable. 2 skill gap identified (Java). Student has strong foundational skills; gap is addressable. Recommended action: shortlist for interview; suggest upskilling on Java before interview date.","Top features driving this recommendation: match_score (weight 0.41), skill_overlap_count (weight 0.28), ai_trust_score (weight 0.19), skill_gap_ratio (weight 0.12). Model confidence: 0.778 (well calibrated). No counterfactual rank change applicable.",0.932737461597253,0.932737461597253,0.4660713416485476
S0040,C005,J019,3,0.72,0.66,4,2,"K8s,Git",3.0,2,0.9,8,"{""match_score"": 0.41, ""skill_overlap_count"": 0.28, ""ai_trust_score"": 0.19, ""skill_gap_ratio"": 0.12}",Student matches well. Rank 3.,0.49999875000312505,1,0.648,0.7295145631067961,student,You're ranked #3 for this role. Strong match based on your skills — these cover 4 required skills. Missing: K8s (required).,"This student is in the top 15% of your college's candidates for this role. AI trust score: 0.90 — proctoring cleared, parsing confidence high. Recommendation is reliable. 2 skill gap identified (K8s). Student has strong foundational skills; gap is addressable. Recommended action: shortlist for interview; suggest upskilling on K8s before interview date.","Top features driving this recommendation: match_score (weight 0.41), skill_overlap_count (weight 0.28), ai_trust_score (weight 0.19), skill_gap_ratio (weight 0.12). Model confidence: 0.66 (well calibrated). No counterfactual rank change applicable.",0.932737461597253,0.5388476888613475,0.38
S0024,C005,J007,2,0.85,0.735,2,2,"React,Git",3.9,1,0.78,4,"{""match_score"": 0.41, ""skill_overlap_count"": 0.28, ""ai_trust_score"": 0.19, ""skill_gap_ratio"": 0.12}",Good match overall for this role based on profile.,0.9999950000249999,0,0.663,0.7295145631067961,student,You're ranked #2 for this role. Strong match based on your skills — these cover 2 required skills. Missing: React (required).,"This student is in the top 10% of your college's candidates for this role. AI trust score: 0.78 — proctoring cleared, parsing confidence high. Recommendation is reliable. 2 skill gap identified (React). Student has strong foundational skills; gap is addressable. Recommended action: shortlist for interview; suggest upskilling on React before interview date.","Top features driving this recommendation: match_score (weight 0.41), skill_overlap_count (weight 0.28), ai_trust_score (weight 0.19), skill_gap_ratio (weight 0.12). Model confidence: 0.735 (well calibrated). No counterfactual rank change applicable.",0.932737461597253,0.932737461597253,0.4660713416485476
S0012,C001,J002,3,0.73,0.63,2,2,"React,AWS",1.1,2,0.98,8,"{""match_score"": 0.41, ""skill_overlap_count"": 0.28, ""ai_trust_score"": 0.19, ""skill_gap_ratio"": 0.12}",Student matches well. Rank 3.,0.9999950000249999,1,0.7153999999999999,0.7203508771929825,student,You're ranked #3 for this role. Strong match based on your skills — these cover 2 required skills. Missing: React (required).,"This student is in the top 15% of your college's candidates for this role. AI trust score: 0.98 — proctoring cleared, parsing confidence high. Recommendation is reliable. 2 skill gap identified (React). Student has strong foundational skills; gap is addressable. Recommended action: shortlist for interview; suggest upskilling on React before interview date.","Top features driving this recommendation: match_score (weight 0.41), skill_overlap_count (weight 0.28), ai_trust_score (weight 0.19), skill_gap_ratio (weight 0.12). Model confidence: 0.63 (well calibrated). No counterfactual rank change applicable.",0.932737461597253,0.5388476888613475,0.4660713416485476
S0019,C004,J007,5,0.89,0.774,4,3,"K8s,Git,AWS",2.5,3,0.83,4,"{""match_score"": 0.41, ""skill_overlap_count"": 0.28, ""ai_trust_score"": 0.19, ""skill_gap_ratio"": 0.12}",Good match overall for this role based on profile.,0.7499981250046875,1,0.7387,0.7308247422680413,student,You're ranked #5 for this role. Strong match based on your skills — these cover 4 required skills. Missing: K8s (required).,"This student is in the top 25% of your college's candidates for this role. AI trust score: 0.83 — proctoring cleared, parsing confidence high. Recommendation is reliable. 3 skill gap identified (K8s). Student has strong foundational skills; gap is addressable. Recommended action: shortlist for interview; suggest upskilling on K8s before interview date.","Top features driving this recommendation: match_score (weight 0.41), skill_overlap_count (weight 0.28), ai_trust_score (weight 0.19), skill_gap_ratio (weight 0.12). Model confidence: 0.774 (well calibrated). No counterfactual rank change applicable.",0.932737461597253,0.932737461597253,0.38
S0037,C001,J007,1,0.54,0.492,4,1,K8s,1.5,3,0.92,7,"{""match_score"": 0.41, ""skill_overlap_count"": 0.28, ""ai_trust_score"": 0.19, ""skill_gap_ratio"": 0.12}",Student matches well. Rank 1.,0.24999937500156252,1,0.4968000000000001,0.7203508771929825,student,You're ranked #1 for this role. Strong match based on your skills — these cover 4 required skills. Missing: K8s (required).,"This student is in the top 5% of your college's candidates for this role. AI trust score: 0.92 — proctoring cleared, parsing confidence high. Recommendation is reliable. 1 skill gap identified (K8s). Student has strong foundational skills; gap is addressable. Recommended action: shortlist for interview; suggest upskilling on K8s before interview date.","Top features driving this recommendation: match_score (weight 0.41), skill_overlap_count (weight 0.28), ai_trust_score (weight 0.19), skill_gap_ratio (weight 0.12). Model confidence: 0.492 (well calibrated). No counterfactual rank change applicable.",0.932737461597253,0.932737461597253,0.4660713416485476
S0036,C005,J005,2,0.61,0.531,2,1,Python,0.6,5,0.8,3,,Good match overall for this role based on profile.,0.49999750001249993,0,0.488,0.7295145631067961,student,You're ranked #2 for this role. Strong match based on your skills — these cover 2 required skills. Missing: Python (required).,"This student is in the top 10% of your college's candidates for this role. AI trust score: 0.80 — proctoring cleared, parsing confidence high. Recommendation is reliable. 1 skill gap identified (Python). Student has strong foundational skills; gap is addressable. Recommended action: shortlist for interview; suggest upskilling on Python before interview date.",Feature attribution unavailable — explanation based on match_score only. Model confidence: 0.531 (well calibrated). No counterfactual rank change applicable.,0.932737461597253,0.5388476888613475,0.38
S0081,C004,J014,4,0.67,0.646,4,0,,3.3,2,0.91,5,"{""match_score"": 0.41, ""skill_overlap_count"": 0.28, ""ai_trust_score"": 0.19, ""skill_gap_ratio"": 0.12}",Good match overall for this role based on profile.,0.0,1,0.6097,0.7308247422680413,student,You're ranked #4 for this role. Strong match based on your skills — these cover 4 required skills.,"This student is in the top 20% of your college's candidates for this role. AI trust score: 0.91 — proctoring cleared, parsing confidence high. Recommendation is reliable. No skill gaps identified. Recommended action: shortlist for interview immediately.","Top features driving this recommendation: match_score (weight 0.41), skill_overlap_count (weight 0.28), ai_trust_score (weight 0.19), skill_gap_ratio (weight 0.12). Model confidence: 0.646 (well calibrated). No counterfactual rank change applicable.",0.4660713416485476,0.38,0.4660713416485476
S0091,C001,J013,1,0.63,0.542,2,3,"Java,AWS,React",4.5,4,0.77,6,"{""match_score"": 0.41, ""skill_overlap_count"": 0.28, ""ai_trust_score"": 0.19, ""skill_gap_ratio"": 0.12}",Good match overall for this role based on profile.,1.4999925000374998,1,0.48510000000000003,0.7203508771929825,student,You're ranked #1 for this role. Strong match based on your skills — these cover 2 required skills. Missing: Java (required).,"This student is in the top 5% of your college's candidates for this role. AI trust score: 0.77 — proctoring cleared, parsing confidence high. Recommendation is reliable. 3 skill gap identified (Java). Student has strong foundational skills; gap is addressable. Recommended action: shortlist for interview; suggest upskilling on Java before interview date.","Top features driving this recommendation: match_score (weight 0.41), skill_overlap_count (weight 0.28), ai_trust_score (weight 0.19), skill_gap_ratio (weight 0.12). Model confidence: 0.542 (well calibrated). No counterfactual rank change applicable.",0.932737461597253,0.5388476888613475,0.4660713416485476
S0057,C005,J020,3,0.73,0.654,3,2,"SQL,Python",0.4,1,0.77,7,"{""match_score"": 0.41, ""skill_overlap_count"": 0.28, ""ai_trust_score"": 0.19, ""skill_gap_ratio"": 0.12}",Good match overall for this role based on profile.,0.6666644444518518,1,0.5621,0.7295145631067961,student,You're ranked #3 for this role. Strong match based on your skills — these cover 3 required skills. Missing: SQL (required). Adding this skill could move you to #1 for this role.,"This student is in the top 15% of your college's candidates for this role. AI trust score: 0.77 — proctoring cleared, parsing confidence high. Recommendation is reliable. 2 skill gap identified (SQL). Student has strong foundational skills; gap is addressable. Recommended action: shortlist for interview; suggest upskilling on SQL before interview date.","Top features driving this recommendation: match_score (weight 0.41), skill_overlap_count (weight 0.28), ai_trust_score (weight 0.19), skill_gap_ratio (weight 0.12). Model confidence: 0.654 (well calibrated). Rank change if SQL added: #3 -> #1 (Δ score +0.119).",0.932737461597253,0.5388476888613475,0.932737461597253
S0088,C001,J015,2,0.59,0.512,3,0,,3.3,3,0.86,5,"{""match_score"": 0.41, ""skill_overlap_count"": 0.28, ""ai_trust_score"": 0.19, ""skill_gap_ratio"": 0.12}",Good match overall for this role based on profile.,0.0,1,0.5074,0.7203508771929825,student,You're ranked #2 for this role. Strong match based on your skills — these cover 3 required skills.,"This student is in the top 10% of your college's candidates for this role. AI trust score: 0.86 — proctoring cleared, parsing confidence high. Recommendation is reliable. No skill gaps identified. Recommended action: shortlist for interview immediately.","Top features driving this recommendation: match_score (weight 0.41), skill_overlap_count (weight 0.28), ai_trust_score (weight 0.19), skill_gap_ratio (weight 0.12). Model confidence: 0.512 (well calibrated). No counterfactual rank change applicable.",0.4660713416485476,0.38,0.4660713416485476
S0012,C003,J010,2,0.81,0.72,5,2,"Docker,AWS",3.0,5,0.72,5,"{""match_score"": 0.41, ""skill_overlap_count"": 0.28, ""ai_trust_score"": 0.19, ""skill_gap_ratio"": 0.12}",Good match overall for this role based on profile.,0.39999920000160005,0,0.5832,0.725934065934066,student,You're ranked #2 for this role. Strong match based on your skills — these cover 5 required skills. Missing: Docker (required).,"This student is in the top 10% of your college's candidates for this role. AI trust score: 0.72 — proctoring cleared, parsing confidence high. Recommendation is reliable. 2 skill gap identified (Docker). Student has strong foundational skills; gap is addressable. Recommended action: shortlist for interview; suggest upskilling on Docker before interview date.","Top features driving this recommendation: match_score (weight 0.41), skill_overlap_count (weight 0.28), ai_trust_score (weight 0.19), skill_gap_ratio (weight 0.12). Model confidence: 0.72 (well calibrated). No counterfactual rank change applicable.",0.932737461597253,0.932737461597253,0.4660713416485476
S0031,C003,J006,3,0.54,0.486,2,3,"Docker,Java,Git",1.0,2,0.79,9,"{""match_score"": 0.41, ""skill_overlap_count"": 0.28, ""ai_trust_score"": 0.19, ""skill_gap_ratio"": 0.12}",Student matches well. Rank 3.,1.4999925000374998,1,0.42660000000000003,0.725934065934066,student,You're ranked #3 for this role. Strong match based on your skills — these cover 2 required skills. Missing: Docker (required).,"This student is in the top 15% of your college's candidates for this role. AI trust score: 0.79 — proctoring cleared, parsing confidence high. Recommendation is reliable. 3 skill gap identified (Docker). Student has strong foundational skills; gap is addressable. Recommended action: shortlist for interview; suggest upskilling on Docker before interview date.","Top features driving this recommendation: match_score (weight 0.41), skill_overlap_count (weight 0.28), ai_trust_score (weight 0.19), skill_gap_ratio (weight 0.12). Model confidence: 0.486 (well calibrated). No counterfactual rank change applicable.",0.932737461597253,0.932737461597253,0.38
S0026,C003,J007,2,0.83,0.753,5,0,,4.0,5,0.92,8,"{""match_score"": 0.41, ""skill_overlap_count"": 0.28, ""ai_trust_score"": 0.19, ""skill_gap_ratio"": 0.12}",Student matches well. Rank 2.,0.0,1,0.7636,0.725934065934066,student,You're ranked #2 for this role. Strong match based on your skills — these cover 5 required skills.,"This student is in the top 10% of your college's candidates for this role. AI trust score: 0.92 — proctoring cleared, parsing confidence high. Recommendation is reliable. No skill gaps identified. Recommended action: shortlist for interview immediately.","Top features driving this recommendation: match_score (weight 0.41), skill_overlap_count (weight 0.28), ai_trust_score (weight 0.19), skill_gap_ratio (weight 0.12). Model confidence: 0.753 (well calibrated). No counterfactual rank change applicable.",0.4660713416485476,0.4660713416485476,0.4660713416485476
S0022,C004,J020,2,0.86,0.752,5,1,SQL,3.0,5,0.77,3,"{""match_score"": 0.41, ""skill_overlap_count"": 0.28, ""ai_trust_score"": 0.19, ""skill_gap_ratio"": 0.12}",Student matches well. Rank 2.,0.19999960000080003,0,0.6622,0.7308247422680413,student,You're ranked #2 for this role. Strong match based on your skills — these cover 5 required skills. Missing: SQL (required).,"This student is in the top 10% of your college's candidates for this role. AI trust score: 0.77 — proctoring cleared, parsing confidence high. Recommendation is reliable. 1 skill gap identified (SQL). Student has strong foundational skills; gap is addressable. Recommended action: shortlist for interview; suggest upskilling on SQL before interview date.","Top features driving this recommendation: match_score (weight 0.41), skill_overlap_count (weight 0.28), ai_trust_score (weight 0.19), skill_gap_ratio (weight 0.12). Model confidence: 0.752 (well calibrated). No counterfactual rank change applicable.",0.932737461597253,0.5388476888613475,0.4660713416485476
S0075,C001,J019,3,0.64,0.595,3,1,Python,4.0,2,0.76,8,"{""match_score"": 0.41, ""skill_overlap_count"": 0.28, ""ai_trust_score"": 0.19, ""skill_gap_ratio"": 0.12}",Student matches well. Rank 3.,0.3333322222259259,0,0.4864,0.7203508771929825,student,You're ranked #3 for this role. Strong match based on your skills — these cover 3 required skills. Missing: Python (required).,"This student is in the top 15% of your college's candidates for this role. AI trust score: 0.76 — proctoring cleared, parsing confidence high. Recommendation is reliable. 1 skill gap identified (Python). Student has strong foundational skills; gap is addressable. Recommended action: shortlist for interview; suggest upskilling on Python before interview date.","Top features driving this recommendation: match_score (weight 0.41), skill_overlap_count (weight 0.28), ai_trust_score (weight 0.19), skill_gap_ratio (weight 0.12). Model confidence: 0.595 (well calibrated). No counterfactual rank change applicable.",0.932737461597253,0.5388476888613475,0.38
S0032,C002,J019,1,0.66,0.625,3,0,,3.7,4,0.77,7,"{""match_score"": 0.41, ""skill_overlap_count"": 0.28, ""ai_trust_score"": 0.19, ""skill_gap_ratio"": 0.12}",Student matches well. Rank 1.,0.0,1,0.5082,0.7168421052631578,student,You're ranked #1 for this role. You are top-ranked for this role; no skill gaps identified.,"This student is in the top 5% of your college's candidates for this role. AI trust score: 0.77 — proctoring cleared, parsing confidence high. Recommendation is reliable. No skill gaps identified. Recommended action: shortlist for interview immediately.","Top features driving this recommendation: match_score (weight 0.41), skill_overlap_count (weight 0.28), ai_trust_score (weight 0.19), skill_gap_ratio (weight 0.12). Model confidence: 0.625 (well calibrated). No counterfactual rank change applicable.",0.4660713416485476,0.38,0.4660713416485476
S0084,C001,J019,4,0.6,0.524,2,0,,2.2,2,0.94,4,"{""match_score"": 0.41, ""skill_overlap_count"": 0.28, ""ai_trust_score"": 0.19, ""skill_gap_ratio"": 0.12}",Student matches well. Rank 4.,0.0,1,0.564,0.7203508771929825,student,You're ranked #4 for this role. Strong match based on your skills — these cover 2 required skills.,"This student is in the top 20% of your college's candidates for this role. AI trust score: 0.94 — proctoring cleared, parsing confidence high. Recommendation is reliable. No skill gaps identified. Recommended action: shortlist for interview immediately.","Top features driving this recommendation: match_score (weight 0.41), skill_overlap_count (weight 0.28), ai_trust_score (weight 0.19), skill_gap_ratio (weight 0.12). Model confidence: 0.524 (well calibrated). No counterfactual rank change applicable.",0.4660713416485476,0.4660713416485476,0.4660713416485476
S0016,C005,J001,3,0.53,0.51,2,0,,3.0,2,0.93,9,"{""match_score"": 0.41, ""skill_overlap_count"": 0.28, ""ai_trust_score"": 0.19, ""skill_gap_ratio"": 0.12}",Student matches well. Rank 3.,0.0,1,0.49290000000000006,0.7295145631067961,student,You're ranked #3 for this role. Strong match based on your skills — these cover 2 required skills.,"This student is in the top 15% of your college's candidates for this role. AI trust score: 0.93 — proctoring cleared, parsing confidence high. Recommendation is reliable. No skill gaps identified. Recommended action: shortlist for interview immediately.","Top features driving this recommendation: match_score (weight 0.41), skill_overlap_count (weight 0.28), ai_trust_score (weight 0.19), skill_gap_ratio (weight 0.12). Model confidence: 0.51 (well calibrated). No counterfactual rank change applicable.",0.4660713416485476,0.4660713416485476,0.38
